,id,fecha,hora,id_sensor,version,letra,pm_25,pm_1,pm_10,delta_t,lon,lat,cal,comentario,GMT,time_cl
87881,5,08-07-2022,1657296936,G05,Coihaique,2,168,101,181,5298,,,sesion,,2022-07-08 16:15:40,2022-07-08 12:15:40
87882,6,08-07-2022,1657296941,G05,Coihaique,2,168,102,182,5297,,,sesion,,2022-07-08 16:15:40,2022-07-08 12:15:40
87883,7,08-07-2022,1657296946,G05,Coihaique,2,160,100,175,5297,,,sesion,,2022-07-08 16:15:50,2022-07-08 12:15:50
87884,8,08-07-2022,1657296951,G05,Coihaique,2,155,98,170,5298,,,sesion,,2022-07-08 16:15:50,2022-07-08 12:15:50
87885,9,08-07-2022,1657296957,G05,Coihaique,2,155,97,170,5297,,,sesion,,2022-07-08 16:16:00,2022-07-08 12:16:00
87886,10,08-07-2022,1657296962,G05,Coihaique,2,149,95,165,5297,,,sesion,,2022-07-08 16:16:00,2022-07-08 12:16:00
87887,11,08-07-2022,1657296967,G05,Coihaique,2,146,93,163,5296,,,sesion,,2022-07-08 16:16:10,2022-07-08 12:16:10
87888,12,08-07-2022,1657296973,G05,Coihaique,2,146,92,166,5297,,,sesion,,2022-07-08 16:16:10,2022-07-08 12:16:10
87889,13,08-07-2022,1657296978,G05,Coihaique,2,149,93,172,5297,,,sesion,,2022-07-08 16:16:20,2022-07-08 12:16:20
87890,14,08-07-2022,1657296983,G05,Coihaique,2,154,96,175,5296,,,sesion,,2022-07-08 16:16:20,2022-07-08 12:16:20
87891,15,08-07-2022,1657296988,G05,Coihaique,2,154,94,177,5297,,,sesion,,2022-07-08 16:16:30,2022-07-08 12:16:30
87892,16,08-07-2022,1657296994,G05,Coihaique,2,140,88,157,5297,,,sesion,,2022-07-08 16:16:30,2022-07-08 12:16:30
87893,17,08-07-2022,1657296999,G05,Coihaique,2,139,87,150,5298,-72.06662666666666,-45.58251166666667,sesion,,2022-07-08 16:16:40,2022-07-08 12:16:40
87894,18,08-07-2022,1657297004,G05,Coihaique,2,151,93,165,5297,-72.06662666666666,-45.58251166666667,sesion,,2022-07-08 16:16:40,2022-07-08 12:16:40
87895,19,08-07-2022,1657297010,G05,Coihaique,2,188,115,209,5296,-72.06662666666666,-45.58251166666667,sesion,,2022-07-08 16:16:50,2022-07-08 12:16:50
87896,20,08-07-2022,1657297015,G05,Coihaique,2,191,116,212,5297,-72.06662666666666,-45.58251166666667,sesion,,2022-07-08 16:17:00,2022-07-08 12:17:00
87897,21,08-07-2022,1657297020,G05,Coihaique,2,179,109,195,5296,-72.06662666666666,-45.58251166666667,sesion,,2022-07-08 16:17:00,2022-07-08 12:17:00
87898,22,08-07-2022,1657297026,G05,Coihaique,2,156,98,172,5298,-72.06662666666666,-45.58251166666667,sesion,,2022-07-08 16:17:10,2022-07-08 12:17:10
87899,23,08-07-2022,1657297031,G05,Coihaique,2,155,99,165,5298,-72.06662666666666,-45.58251166666667,sesion,,2022-07-08 16:17:10,2022-07-08 12:17:10
87900,24,08-07-2022,1657297036,G05,Coihaique,2,152,97,161,5297,-72.06662666666666,-45.58251166666667,sesion,,2022-07-08 16:17:20,2022-07-08 12:17:20
87901,25,08-07-2022,1657297041,G05,Coihaique,2,151,97,157,5298,-72.06662666666666,-45.58251166666667,sesion,,2022-07-08 16:17:20,2022-07-08 12:17:20
87902,26,08-07-2022,1657297047,G05,Coihaique,2,173,110,188,5297,-72.06662666666666,-45.58251166666667,sesion,,2022-07-08 16:17:30,2022-07-08 12:17:30
87903,27,08-07-2022,1657297052,G05,Coihaique,2,220,134,245,5298,-72.06662666666666,-45.58251166666667,sesion,,2022-07-08 16:17:30,2022-07-08 12:17:30
87904,28,08-07-2022,1657297057,G05,Coihaique,2,225,136,252,5296,-72.06662666666666,-45.58251166666667,sesion,,2022-07-08 16:17:40,2022-07-08 12:17:40
87905,29,08-07-2022,1657297063,G05,Coihaique,2,225,135,253,5298,-72.06662666666666,-45.58251166666667,sesion,,2022-07-08 16:17:40,2022-07-08 12:17:40
